area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
48211,10,2015,4,"Hemphill County, Texas","Total, all industries",202,1635,1606,1606,25743020,1226
48213,10,2015,1,"Henderson County, Texas","Total, all industries",1319,12623,12629,12600,102963060,628
48213,10,2015,2,"Henderson County, Texas","Total, all industries",1329,12814,12893,12986,103299733,616
48213,10,2015,3,"Henderson County, Texas","Total, all industries",1331,12953,12860,12677,102588431,615
48213,10,2015,4,"Henderson County, Texas","Total, all industries",1335,12797,12844,12845,113490512,681
48215,10,2015,1,"Hidalgo County, Texas","Total, all industries",11608,187302,188514,189360,1346041510,550
48215,10,2015,2,"Hidalgo County, Texas","Total, all industries",11644,190211,190250,189039,1355096640,549
48215,10,2015,3,"Hidalgo County, Texas","Total, all industries",11650,188650,189136,188635,1362857828,555
48215,10,2015,4,"Hidalgo County, Texas","Total, all industries",11682,189272,192050,192735,1494619726,601
48217,10,2015,1,"Hill County, Texas","Total, all industries",635,7033,7030,7059,69437747,759
48217,10,2015,2,"Hill County, Texas","Total, all industries",641,7176,7196,7267,69606104,742
48217,10,2015,3,"Hill County, Texas","Total, all industries",649,7317,7350,7319,72340507,759
48217,10,2015,4,"Hill County, Texas","Total, all industries",653,7289,7364,7346,79100453,830
48219,10,2015,1,"Hockley County, Texas","Total, all industries",606,8992,8767,8538,116369373,1021
48219,10,2015,2,"Hockley County, Texas","Total, all industries",606,8402,8331,8259,100161420,925
48219,10,2015,3,"Hockley County, Texas","Total, all industries",603,8063,8044,7991,99777182,955
48219,10,2015,4,"Hockley County, Texas","Total, all industries",601,8008,7992,8069,104420637,1001
48221,10,2015,1,"Hood County, Texas","Total, all industries",1268,14660,14613,14483,159125388,839
48221,10,2015,2,"Hood County, Texas","Total, all industries",1288,14553,14416,14431,149799949,797
48221,10,2015,3,"Hood County, Texas","Total, all industries",1304,14258,14255,14070,151299763,820
48221,10,2015,4,"Hood County, Texas","Total, all industries",1297,13809,13882,14006,156695255,867
48223,10,2015,1,"Hopkins County, Texas","Total, all industries",763,10205,10152,10091,89847722,681
48223,10,2015,2,"Hopkins County, Texas","Total, all industries",756,10185,10141,10099,90494451,686
48223,10,2015,3,"Hopkins County, Texas","Total, all industries",770,9958,10026,10148,89432493,685
48223,10,2015,4,"Hopkins County, Texas","Total, all industries",768,10181,10146,10102,99468108,754
48225,10,2015,1,"Houston County, Texas","Total, all industries",569,4490,4545,4543,67243678,1143
48225,10,2015,2,"Houston County, Texas","Total, all industries",572,4825,4837,5097,61141275,956
48225,10,2015,3,"Houston County, Texas","Total, all industries",571,5138,5149,5025,58729040,885
48225,10,2015,4,"Houston County, Texas","Total, all industries",565,5011,5076,5063,68573765,1045
48227,10,2015,1,"Howard County, Texas","Total, all industries",787,9429,9361,9363,106605392,874
48227,10,2015,2,"Howard County, Texas","Total, all industries",791,9398,9356,9288,102858507,846
48227,10,2015,3,"Howard County, Texas","Total, all industries",794,9221,9204,9243,97451188,813
48227,10,2015,4,"Howard County, Texas","Total, all industries",799,9151,9191,9219,107105745,897
48229,10,2015,1,"Hudspeth County, Texas","Total, all industries",56,492,479,487,4281223,678
48229,10,2015,2,"Hudspeth County, Texas","Total, all industries",56,556,578,615,5062523,668
48229,10,2015,3,"Hudspeth County, Texas","Total, all industries",58,629,627,624,5702712,700
48229,10,2015,4,"Hudspeth County, Texas","Total, all industries",57,628,612,581,6250803,792
48231,10,2015,1,"Hunt County, Texas","Total, all industries",1305,20793,21168,21194,245611506,897
48231,10,2015,2,"Hunt County, Texas","Total, all industries",1323,21086,21121,21300,252085910,916
48231,10,2015,3,"Hunt County, Texas","Total, all industries",1317,21597,21604,21137,265401470,952
48231,10,2015,4,"Hunt County, Texas","Total, all industries",1320,21540,21650,21670,301291133,1072
48233,10,2015,1,"Hutchinson County, Texas","Total, all industries",471,8415,8563,8748,151612291,1360
48233,10,2015,2,"Hutchinson County, Texas","Total, all industries",477,7189,7201,7211,105614100,1128
48233,10,2015,3,"Hutchinson County, Texas","Total, all industries",474,7365,7318,7257,107283333,1128
48233,10,2015,4,"Hutchinson County, Texas","Total, all industries",471,7229,7222,7267,115926709,1232
48235,10,2015,1,"Irion County, Texas","Total, all industries",74,648,632,629,9617188,1163
48235,10,2015,2,"Irion County, Texas","Total, all industries",75,622,600,591,7808504,994
48235,10,2015,3,"Irion County, Texas","Total, all industries",76,587,568,559,7804941,1051
48235,10,2015,4,"Irion County, Texas","Total, all industries",76,544,547,540,11759062,1664
48237,10,2015,1,"Jack County, Texas","Total, all industries",229,2872,2816,2748,40180770,1099
48237,10,2015,2,"Jack County, Texas","Total, all industries",230,2758,2714,2695,35051668,990
48237,10,2015,3,"Jack County, Texas","Total, all industries",227,2664,2673,2631,39259004,1137
48237,10,2015,4,"Jack County, Texas","Total, all industries",227,2635,2599,2621,35067260,1030
48239,10,2015,1,"Jackson County, Texas","Total, all industries",369,4593,4615,4592,47536720,795
48239,10,2015,2,"Jackson County, Texas","Total, all industries",372,4546,4558,4547,45070188,762
48239,10,2015,3,"Jackson County, Texas","Total, all industries",371,4515,4577,4558,47544205,804
48239,10,2015,4,"Jackson County, Texas","Total, all industries",362,4532,4532,4564,53577000,907
48241,10,2015,1,"Jasper County, Texas","Total, all industries",600,8530,8557,8682,80315800,719
48241,10,2015,2,"Jasper County, Texas","Total, all industries",596,8484,8553,8661,76324855,685
48241,10,2015,3,"Jasper County, Texas","Total, all industries",591,8259,8266,8291,76455738,711
48241,10,2015,4,"Jasper County, Texas","Total, all industries",586,8026,7982,7987,81940744,788
48243,10,2015,1,"Jeff Davis County, Texas","Total, all industries",61,678,701,720,4526126,498
48243,10,2015,2,"Jeff Davis County, Texas","Total, all industries",60,723,731,747,5166045,542
48243,10,2015,3,"Jeff Davis County, Texas","Total, all industries",58,773,742,729,4976802,512
48243,10,2015,4,"Jeff Davis County, Texas","Total, all industries",58,748,715,721,5322548,562
48245,10,2015,1,"Jefferson County, Texas","Total, all industries",5621,106227,107481,106914,1544277425,1112
48245,10,2015,2,"Jefferson County, Texas","Total, all industries",5667,106325,107739,107887,1417654673,1016
48245,10,2015,3,"Jefferson County, Texas","Total, all industries",5702,107353,107195,106649,1405376866,1010
48245,10,2015,4,"Jefferson County, Texas","Total, all industries",5693,106729,106231,107298,1589017520,1145
48247,10,2015,1,"Jim Hogg County, Texas","Total, all industries",110,1211,1212,1214,8075979,512
48247,10,2015,2,"Jim Hogg County, Texas","Total, all industries",108,1202,1207,1203,7330312,468
48247,10,2015,3,"Jim Hogg County, Texas","Total, all industries",108,1207,1213,1213,7114810,452
48247,10,2015,4,"Jim Hogg County, Texas","Total, all industries",106,1133,1135,1134,8203447,556
48249,10,2015,1,"Jim Wells County, Texas","Total, all industries",944,17947,17708,17368,220940467,962
48249,10,2015,2,"Jim Wells County, Texas","Total, all industries",942,16884,16808,16601,181999175,835
48249,10,2015,3,"Jim Wells County, Texas","Total, all industries",927,16150,16031,15854,170024590,817
48249,10,2015,4,"Jim Wells County, Texas","Total, all industries",921,15660,15513,15412,174721399,866
48251,10,2015,1,"Johnson County, Texas","Total, all industries",2868,38429,38295,37922,389932577,785
48251,10,2015,2,"Johnson County, Texas","Total, all industries",2883,38089,38424,38390,376068768,755
48251,10,2015,3,"Johnson County, Texas","Total, all industries",2897,38413,38122,37580,387562875,784
48251,10,2015,4,"Johnson County, Texas","Total, all industries",2889,37550,37647,37449,407421091,835
48253,10,2015,1,"Jones County, Texas","Total, all industries",296,2665,2534,2507,24179784,724
48253,10,2015,2,"Jones County, Texas","Total, all industries",303,2487,2443,2458,22892314,715
48253,10,2015,3,"Jones County, Texas","Total, all industries",306,2478,2468,2415,22096550,693
48253,10,2015,4,"Jones County, Texas","Total, all industries",304,2335,2335,2341,24413095,804
48255,10,2015,1,"Karnes County, Texas","Total, all industries",340,4297,4306,4338,64597179,1152
48255,10,2015,2,"Karnes County, Texas","Total, all industries",339,4295,4263,4222,56868186,1027
48255,10,2015,3,"Karnes County, Texas","Total, all industries",342,4122,4100,4020,53688287,1012
48255,10,2015,4,"Karnes County, Texas","Total, all industries",339,3953,4005,3808,58517541,1148
48257,10,2015,1,"Kaufman County, Texas","Total, all industries",1710,21591,21603,21567,198646298,708
48257,10,2015,2,"Kaufman County, Texas","Total, all industries",1726,22100,22267,22668,206411775,711
48257,10,2015,3,"Kaufman County, Texas","Total, all industries",1747,22905,22967,22869,216776565,728
48257,10,2015,4,"Kaufman County, Texas","Total, all industries",1755,22941,23014,22896,249022915,835
48259,10,2015,1,"Kendall County, Texas","Total, all industries",1292,11687,11763,11866,130588850,853
48259,10,2015,2,"Kendall County, Texas","Total, all industries",1308,12025,12144,12376,137159525,866
48259,10,2015,3,"Kendall County, Texas","Total, all industries",1336,12462,12551,12536,137051470,842
48259,10,2015,4,"Kendall County, Texas","Total, all industries",1325,12610,12704,12814,157799094,955
48261,10,2015,1,"Kenedy County, Texas","Total, all industries",27,710,694,700,9483615,1040
48261,10,2015,2,"Kenedy County, Texas","Total, all industries",28,619,613,611,7753773,971
48261,10,2015,3,"Kenedy County, Texas","Total, all industries",27,489,498,491,7345314,1147
48261,10,2015,4,"Kenedy County, Texas","Total, all industries",26,470,467,472,7114806,1165
48263,10,2015,1,"Kent County, Texas","Total, all industries",25,99,98,95,1106549,875
48263,10,2015,2,"Kent County, Texas","Total, all industries",26,98,99,102,1126355,869
48263,10,2015,3,"Kent County, Texas","Total, all industries",25,100,99,92,1121521,889
48263,10,2015,4,"Kent County, Texas","Total, all industries",26,93,94,98,1309222,1060
48265,10,2015,1,"Kerr County, Texas","Total, all industries",1371,13886,14137,14126,127234097,697
48265,10,2015,2,"Kerr County, Texas","Total, all industries",1377,14352,14270,14811,131695965,700
48265,10,2015,3,"Kerr County, Texas","Total, all industries",1406,14770,14586,14672,139929250,733
48265,10,2015,4,"Kerr County, Texas","Total, all industries",1408,14707,14918,14866,149374445,775
48267,10,2015,1,"Kimble County, Texas","Total, all industries",153,1030,1022,1028,9631731,722
48267,10,2015,2,"Kimble County, Texas","Total, all industries",154,1029,1061,1076,7770671,566
48267,10,2015,3,"Kimble County, Texas","Total, all industries",152,1069,1059,1014,7722513,567
48267,10,2015,4,"Kimble County, Texas","Total, all industries",150,1035,1054,1050,9596084,705
48269,10,2015,1,"King County, Texas","Total, all industries",10,46,46,46,824753,1379
48269,10,2015,2,"King County, Texas","Total, all industries",11,48,49,52,1148657,1779
48269,10,2015,3,"King County, Texas","Total, all industries",11,51,53,52,1426708,2111
48269,10,2015,4,"King County, Texas","Total, all industries",11,52,53,53,1459893,2132
48271,10,2015,1,"Kinney County, Texas","Total, all industries",49,333,341,333,2445756,560
48271,10,2015,2,"Kinney County, Texas","Total, all industries",49,342,347,359,2585037,569
48271,10,2015,3,"Kinney County, Texas","Total, all industries",49,346,349,331,2403746,541
48271,10,2015,4,"Kinney County, Texas","Total, all industries",47,343,331,338,2761160,630
48273,10,2015,1,"Kleberg County, Texas","Total, all industries",560,8251,8430,8255,69086321,639
48273,10,2015,2,"Kleberg County, Texas","Total, all industries",563,8097,7920,7926,66000413,636
48273,10,2015,3,"Kleberg County, Texas","Total, all industries",562,7781,7657,7794,64384912,640
48273,10,2015,4,"Kleberg County, Texas","Total, all industries",561,7770,7782,7744,65450330,648
48275,10,2015,1,"Knox County, Texas","Total, all industries",113,829,792,768,9276337,896
48275,10,2015,2,"Knox County, Texas","Total, all industries",112,770,772,795,8257304,815
48275,10,2015,3,"Knox County, Texas","Total, all industries",115,795,784,771,8745805,859
48275,10,2015,4,"Knox County, Texas","Total, all industries",114,779,789,790,9373339,917
48277,10,2015,1,"Lamar County, Texas","Total, all industries",1105,16568,16673,16689,164941387,762
48277,10,2015,2,"Lamar County, Texas","Total, all industries",1098,16833,16930,17090,169377582,769
48277,10,2015,3,"Lamar County, Texas","Total, all industries",1098,17170,17074,17032,170972374,769
48277,10,2015,4,"Lamar County, Texas","Total, all industries",1092,16952,17033,17107,194681164,879
48279,10,2015,1,"Lamb County, Texas","Total, all industries",417,3001,2834,2760,26501645,712
48279,10,2015,2,"Lamb County, Texas","Total, all industries",415,2767,2763,2779,25401029,705
48279,10,2015,3,"Lamb County, Texas","Total, all industries",420,2897,2909,2823,25807191,690
48279,10,2015,4,"Lamb County, Texas","Total, all industries",418,2864,2921,2933,28631674,758
48281,10,2015,1,"Lampasas County, Texas","Total, all industries",384,3512,3583,3625,26072210,561
48281,10,2015,2,"Lampasas County, Texas","Total, all industries",386,3708,3665,3673,28709833,600
48281,10,2015,3,"Lampasas County, Texas","Total, all industries",378,3720,3671,3637,28095437,588
48281,10,2015,4,"Lampasas County, Texas","Total, all industries",378,3551,3524,3493,29378860,642
48283,10,2015,1,"La Salle County, Texas","Total, all industries",159,3043,2656,2623,42450134,1177
48283,10,2015,2,"La Salle County, Texas","Total, all industries",162,2629,2634,2731,45313637,1308
48283,10,2015,3,"La Salle County, Texas","Total, all industries",163,2732,2501,2379,38968623,1181
48283,10,2015,4,"La Salle County, Texas","Total, all industries",162,2327,2297,2272,37862326,1267
48285,10,2015,1,"Lavaca County, Texas","Total, all industries",445,4622,4570,4584,40720676,682
48285,10,2015,2,"Lavaca County, Texas","Total, all industries",453,4634,4678,4793,40593807,664
48285,10,2015,3,"Lavaca County, Texas","Total, all industries",458,4742,4702,4630,41459447,680
48285,10,2015,4,"Lavaca County, Texas","Total, all industries",463,4687,4678,4608,46723656,772
48287,10,2015,1,"Lee County, Texas","Total, all industries",406,5978,6047,5815,68054295,880
48287,10,2015,2,"Lee County, Texas","Total, all industries",404,5809,5688,5701,65601559,880
48287,10,2015,3,"Lee County, Texas","Total, all industries",403,5472,5615,5837,63118129,861
48287,10,2015,4,"Lee County, Texas","Total, all industries",405,5710,5671,5707,78151939,1055
48289,10,2015,1,"Leon County, Texas","Total, all industries",366,4922,4856,4796,58374151,924
48289,10,2015,2,"Leon County, Texas","Total, all industries",371,4683,4622,4563,55420942,922
48289,10,2015,3,"Leon County, Texas","Total, all industries",367,4583,4552,4544,55264952,932
48289,10,2015,4,"Leon County, Texas","Total, all industries",362,4443,4390,4326,56799476,996
48291,10,2015,1,"Liberty County, Texas","Total, all industries",1058,12155,12087,12173,125457498,795
